release_year,artist_name,release_name,release_genres,lat,lon
1947,Frank Sinatra,Kiss Me Again / One Love,jazz; pop,40.7433,-74.0324
1947,Frank Sinatra,All of Me / I Concentrate on You,jazz; pop,40.7433,-74.0324
1947,Maurice Chevalier,“Vingt ans” (At the Age of Twenty) / “Ma pomme” (I’m a Bum) / I Fall in Love With You Every Day / Where Is My Bess,jazz; pop,48.8535,2.3484
1947,Frank Sinatra,Always / Among My Souvenirs,jazz; pop,40.7433,-74.0324
1941,Xavier Cugat,Rhumba With Cugat,latin; rumba,41.9793,2.8199
1944,Glenn Miller,Going Home / Honeysuckle Rose / My Blue Heaven / In the Mood,jazz; big band; swing,40.739,-95.0371
1944,Bob Zurke,Honky Tonk Train Blues / Gin Mill Blues,boogie-woogie; blues,42.3928,-83.0496
1944,Helen Ward,Too Marvelous for Words / The Sergeant on Furlough,big band; swing; jazz; pop,40.7127,-74.006
1944,Mildred Bailey,"Rockin’ Chair / Sunday, Monday or Always",pop,47.2234,-117.0709
1944,Bob Wills and His Texas Playboys,San Antonio Rose / New San Antonio Rose / The Train Song,country,31.5492,-97.1475
1944,Bedřich Smetana,The Moldau,classical,49.7562,16.4689
1944,Leopold Stokowski,Clair de lune / Panis angelicus,classical,51.5196,-0.152
1944,Rudy Vallée,Songs of the Navies,big band,44.8154,-71.8862
1944,Bing Crosby,"Please / A Yank in a Tank / Sleep, Kenntucky Babe / What Do You Do in the Infantry",jazz; pop; big band,47.2455,-122.4383
1944,Sister Rosetta Tharpe,Rock Me / That’s All / Trouble in Mind / Rock Daniel,big band; swing; jazz; pop; gospel,35.0035,-91.2502
1944,Leonard Warren,Falstaff,opera; classical,40.7127,-74.006
1944,Mildred Bailey,Something Sentimental / Scrap Your Fat,jazz; pop; big band,47.2234,-117.0709
1944,Camille Saint‐Saëns,Saint‐Saëns: The Swan / Rubinstein: Melody in F,classical,48.8535,2.3484
1944,Manuel Infante,Infante: Spanish Dance / Mozart: Sonata for Two Pianos,classical,37.2374,-5.1033
1944,Mischa Elman,Russian Dance / Old Irish Song and Dance,classical,49.6959,30.2085
1944,Bing Crosby,"Moonlight Bay / Ridin’ Herd on a Cloud / Come Back to Sorrento / I Used to Love You, but It’s All Over Now",pop,47.2455,-122.4383
1944,Glenn Miller,The Squadron Song / Tail End Charlie / Don’t Be That Way / Blue Champagne,jazz; big band; swing,40.739,-95.0371
1944,Carson Robison,1944 Nursery Rhymes / The Charms of the City Ain’t for Me / Pins and Needles,country; pop,37.1676,-95.11
1944,Johann Strauss,The Blue Danube,classical,48.2019,16.3491
1944,Benny Goodman,Opus ½ / Opus 1,big band; swing; jazz; pop,41.8756,-87.6244
1944,Benny Goodman,A Smooth One / Celery Stalks at Midnight,jazz; big band; swing,41.8756,-87.6244
1944,Doctor Clayton,"Watch Out, Mama / What Have I Done? / Uncle Sam Blues",blues,32.3294,-83.1137
1944,Frankie Carle,Twelfth Street Rag / Hindustan / Love for Sale / Easy to Love,jazz,41.824,-71.4128
1944,Perry Como,It’s the Talk of the Town / The Hills of Old Virginia / Yours Is My Heart Alone,pop,40.2588,-80.1867
1944,Vicente Gómez,El Albaicin / Minuet / Mazurka,classical,40.4168,-3.7035
1944,Mildred Bailey,More Than You Know / Seven Come Eleven,big band; swing; jazz; pop,47.2234,-117.0709
1944,The Ink Spots,We’ll Meet Again / Down by the Old Mill Stream / Jumpin’ at the Woodside,big band; swing; jazz; pop,39.7683,-86.1584
1944,Glenn Miller,Moon Dreams / Sleepy Town Train,jazz; big band,40.739,-95.0371
1944,Dorothy Lamour,"Moon of Manakoora / My Little Grass Shack in Kealakekua, Hawaii / Gulf Coast Blues",jazz; swing,29.9561,-90.0734
1944,Lawrence Tibbett,Carmen: Chanson du toréador / Habañera,opera; pop; classical,35.3739,-119.0195
1944,Gene Krupa,Wagon Wheels / T. D. Chant,jazz; big band; swing,41.8756,-87.6244
1944,Gene Krupa,Minor Goes a’Muggin’ / Losers Weepers / Not So Quiet Please,jazz; big band; swing,41.8756,-87.6244
1944,Eugene List,"Piano Concerto in Bb Minor, 1st Movement Theme / Piano Concerto in A minor, 1st Movement Theme",classical,39.9527,-75.1635
1944,Morton Downey,Paramont on Parade / And So Little Time / Pretty Kitty Blue Eyes,big band; swing; jazz; pop,41.4564,-72.8239
1944,Brad Gowans,V‐Disc Blues / Tiger Rag / Sensation,jazz; big band,42.5584,-71.2689
1944,The Andrews Sisters,Medley of Andrews Sisters’ Hits / Sing a Tropical Song / Rhumboogie,jazz; pop; big band,44.9773,-93.2655
1944,Richard Crooks,The Hills of Home / The Old Refrain,pop; classical,40.2203,-74.7659
1944,Jules Massenet,Meditation From Thaïs / Abendlied / Flight of the Bumble Bee,classical,45.4401,4.3873
1944,Dick Haymes,You Send Me / Maria Elena,jazz; pop; big band,-34.6096,-58.3888
1944,Glenn Miller,Fellow on a Furlough / Guns in the Sky / Poinciana,jazz; swing,40.739,-95.0371
1944,Gene Autry,After Tomorrow / It Makes No Difference Now / No Letter Today / Born to Lose,country,33.4678,-96.9152
1944,Gladys Swarthout,The Man I Love / Make Believe / Danny Boy / Song of the Vagabonds,pop,38.2606,-93.773
1944,Arturo Toscanini,Dance of the Soldiers / Minuet,classical,44.8015,10.328
1944,Georgia Gibbs,Tess’s Torch Song / Milkman Keep Those Bottles Quiet / Irresistible You / I Never Knew,jazz; pop; big band,42.2626,-71.8019
1944,Arthur Rubinstein,Nocturne in F-sharp major / Ritual Fire Dance,classical,51.7728,19.4785
1944,Bing Crosby,Small Fry / Forget‐Me‐Nots in Your Eyes,jazz; pop; big band,47.2455,-122.4383
1944,Big Bill Broonzy,Clarinet Polka / Laugh Polka / Night Watchman Blues / What’s Wrong With Me,polka; blues,35.2049,-92.4479
1944,The Light Crust Doughboys,Bartender’s Daughter / The Little Bar‐Fly / Goofy Gob / Gypsy Polka,country; big band; jazz; polka,32.8601,-97.3639
1944,Irma González,La bohême: Mi chiamano Mimi / I pagliacci: Vesti la giubba,opera; classical,19.3208,-99.1515
1944,Dick Haymes,Our Waltz / How Many Times Do I Have to Tell You? / Don’t Tetch It / Was It Worth It?,big band; swing; jazz; pop,-34.6096,-58.3888
1944,Josh White,Waltzing Matilda / The Lass With the Delicate Air / Blues in Berlin,pop; ballad,34.8514,-82.3985
1944,The Andrews Sisters,Blue Flame / Fur Trapper’s Ball / Down in the Valley / Straighten Up and Fly Right,big band; swing; jazz; pop,44.9773,-93.2655
1944,Leopold Stokowski,Toccata and Fugue in D minor,classical,51.5196,-0.152
1947,Roy Acuff,(Our Own) Jole Blon / Tennessee Central (Number 9),country; cajun,36.2497,-83.7989
1944,Fritz Kreisler,Kreisler: Caprice viennois / Bayley: Long Long Ago,classical; big band,48.2084,16.3725
1944,Patsy Kelly,I’m Gonna Hang My Hat on a Tree That Grows in Brooklyn / April Showers / Ma Blushin’ Rosie,pop,40.6526,-73.9497
1944,Bing Crosby,Let Me Call You Sweetheart / Going My Way / Too‐Ra‐Loo‐Ra‐Loo‐Ral That’s an Irish Lullaby / Swingin’ on a Star,jazz; pop,47.2455,-122.4383
1944,Jo Stafford,When Our Hearts Were Young and Gay / Yesterdays / When I Grow Too Old to Dream / Where or When,jazz; pop; big band,36.1397,-120.3601
1944,Barry Wood,Where the Mountains Meet the Sky / I’m Headin’ East / First Class Private Mary Brown / Salt Water Cowboy,pop,41.3082,-72.9251
1944,The Count Basie Orchestra,Pretty Eyes / Lunceford Special / Circus in Rhythm,jazz; big band; swing,39.1001,-94.5781
1944,Johnny Mercer,Strip Polka / Wreck of the Old 97 / Somewhere,jazz; pop; polka,32.079,-81.0921
1944,The Nat King Cole Trio,Trav’Lin’ Light / All for You / I Can’t See for Lookin’,big band; jazz; pop; blues,34.0537,-118.2428
1945,Trummy Young,Solitude / Four or Five Times,jazz; big band,32.079,-81.0921
1945,Hoagy Carmichael,Stardust / No More Toujours L’ Amour / Billy a Dick / Dancing in the Dark / Just One More Chance / Penthouse Serenade / I Can’t Get Started,easy listening; jazz; pop,39.167,-86.5343
1944,Perry Como,Goodbye Sue / How Many Hearts Have You Broken / You’ve Got Me Where You Want Me,jazz; pop; big band,40.2588,-80.1867
1944,June Hutton,I’m Forever Blowing Bubbles / The Trolley Song / Out of Nowhere / Louise,jazz; pop; big band,40.4798,-88.9939
1942,Hoagy Carmichael,"Hoagy Carmichael Plays, Sings and Whistles His Own Compositions",jazz; pop; swing,39.167,-86.5343
1945,Mildred Bailey,Right as the Rain / Evelina,jazz; big band,47.2234,-117.0709
1945,Dick Haymes,They Didn’t Believe Me / Where or When / Let Him Go ‐ Let Him Tarry,jazz; pop,-34.6096,-58.3888
1945,Maurice Ravel,Daphnis and Chloe Suite no. II / Impromptu,classical,43.3844,-1.6676
1945,Maurice Ravel,Daphnis and Chloe Suite no. II,classical,43.3844,-1.6676
1945,Hoagy Carmichael,Memphis in June / Sleepy Time Gal / Ginger and Spice / The Riddle Song / The House I Live In,folk; pop; blues; piedmont blues,39.167,-86.5343
1945,Dick Leibert,You Always Hurt the One You Love / Siam / Thine Alone / Clock Shop,pop,40.6179,-75.3787
1945,The Count Basie Orchestra,"Lover Man / Gee, Baby Ain’t I Good to You",big band; swing; jazz; pop,39.1001,-94.5781
1945,Fryderyk Chopin,Polonaise in A‐flat,classical,52.2584,20.3109
1945,Ginny Simms,"Easy to Love / Don’t Ever Change / Walk a Little, Talk a Little",jazz; pop; big band,29.4246,-98.4951
1945,Ludwig van Beethoven,Leonore Overture in C major,classical,50.7353,7.1025
1944,Glenn Miller,My Buddy / Farewell Blues / Theme / Lover,big band; swing; jazz; pop,40.739,-95.0371
1944,Benny Goodman,Melody in A / Chicago / After You’ve Gone,big band; swing; jazz; pop,41.8756,-87.6244
1944,Connee Boswell,Stormy Weather / Invitation to the Blues / Cow Cow Boogie,jazz,39.1001,-94.5781
1944,Jean Sibelius,Swan of Tuonela,classical,60.9966,24.4651
1944,Judy Garland,Over the Rainbow / I May Be Wrong but I Think You’re Wonderful / Let the Rest of the World Go By / Dear Little Boy of Mine / A Little Bit of Heaven,jazz; pop; big band,47.2372,-93.5302
1944,Gaetano Donizetti,Donizetti: Una furtiva lagrima / Handel: Largo,opera; classical,45.6945,9.6699
1945,Richard Addinsell,Addinsell: Warsaw Concerto,classical,51.5074,-0.1278
1945,Wings Over Jordan,I Couldn’t Hear Nobody Pray / Rock Me in the Bosom of Abraham / Medley of Waltzes,blues; classical; gospel,41.4997,-81.6937
1945,Muggsy Spanier,Rose Room / Pat’s Blues,jazz; pop; big band,41.8756,-87.6244
1945,Sam Donahue,"Moten Swing / Just You, Just Me / The Touch of Your Lips / My Devotion / You’ve Got Me Crying Again",jazz; pop; big band,42.3316,-83.0466
1946,The Andrews Sisters,The Blond Sailor / Put That Ring on My Finger / Minka / McNamara’s Band,jazz; pop; big band,44.9773,-93.2655
1946,Carmen Cavallaro,"Smoke Gets in Your Eyes / Cocktails for Two / I Kiss Your Hand, Madam / April in Paris / I Surrender, Dear / Moonglow / If I Love Again / Coquette",jazz; pop,40.7127,-74.006
1946,Сергей Васильевич Рахманинов,First Movement of Symphony no. 2 in E minor / Espanharlem,classical,62.0231,45.1816
1945,Bing Crosby,Down by the River / Only Forever / It’s Easy to Remember / Seventh Avenue,pop,47.2455,-122.4383
1946,Sam Donahue,LST Party / That’s the Stuff You Gotta Watch / Southern Scandal,jazz; big band; swing,42.3316,-83.0466
1946,Ella Fitzgerald,I’ll Always Be in Love With You / Blue Moon,jazz; pop; big band,36.9775,-76.4298
1945,Henry Wells,There Will Never Be Another You / I Want a Little Girl,jazz; swing,32.7763,-96.7969
1946,Gioachino Rossini,Largo al factotum / Ol’ Moses Put Pharoah in His Place,opera; classical,43.9098,12.9131
1946,Ferde Grofé,Grand Canyon Suite,classical,40.7127,-74.006
1945,Monica Lewis,Stardust / Begin the Beguine / My Heart Stood Still / I’m an Old Cow‐Hand,jazz; pop,41.8756,-87.6244
1946,Engelbert Humperdinck,Dream Pantomine,opera; classical,50.7928,7.2071
1946,Сергей Васильевич Рахманинов,First Movement of Symphony no. 2 in E minor,classical,62.0231,45.1816
1949,Perry Como,Some Enchanted Evening / Bali Ha'i,jazz,40.2588,-80.1867
1946,Richard Strauss,Till Eulenspiegel,classical,48.1371,11.5754
1946,Sam Donahue,125th Street Prophet / Deep Night / I Found a New Baby,jazz; big band; swing,42.3316,-83.0466
1946,Bing Crosby,Medley From “Dixie”,jazz; pop; big band,47.2455,-122.4383
1946,The Andrews Sisters,Money Is the Root of All Evil / The Shrimp Man / I Never Cried So Much / Please Don’t Talk About Me When I’m Gone,jazz; pop; big band,44.9773,-93.2655
1946,Dick Haymes,It’s Easy to Remember / When the Circus Comes to New York,jazz; pop; big band,-34.6096,-58.3888
1945,Wings Over Jordan,"The Old Ark’s a’Moverin’ / Ezekiel Saw the Wheel / Flow Gently, Sweet Afton",jazz; big band,41.4997,-81.6937
1944,Bob Wills and His Texas Playboys,Aloha no wau i ko maka / The Laughing Song / Miss Molly / Home in San Antone,country,31.5492,-97.1475
1945,Gladys Swarthout,Chanson bohême / La paloma / La morena de mi copla,classical,38.2606,-93.773
1945,Ludwig van Beethoven,Overture to Prometheus / Fêtes,classical,50.7353,7.1025
1944,The Nat King Cole Trio,I Realize Now / Gee Baby Ain’t I Good to You / Twilight Time / Tico Tico,jazz; pop; big band,34.0537,-118.2428
1945,Bing Crosby,The Last Roundup / Don’t You Notice Anything New / I’ll See You in My Dreams,jazz; pop; big band,47.2455,-122.4383
1945,Dick Leibert,And the Great Big Saw Came Nearer and Nearer / Cocktails for Two / Barbershop Medley,barbershop; pop; comedy,40.6179,-75.3787
1945,Peggy Lee,That Old Feeling / Ain’t Goin’ No Place / Casanova’s Lament / I’m Sorry I Made You Cry,pop; blues,46.9105,-98.7084
1945,Muggsy Spanier,Untitled / Peewee Speaks,big band; swing; jazz; pop,41.8756,-87.6244
1946,Betty Roché,"Trouble, Trouble / Blues / Stompin’ at the Savoy",jazz; blues; swing,39.7459,-75.5466
1946,Сергей Васильевич Рахманинов,Rhapsody on a Theme of Paganini,classical,62.0231,45.1816
1946,Jo Stafford,"Gee, It’s Good to Hold You / That’s for Me / And There You Are / It Doesn’t Cost You Anything to Dream",jazz; big band; swing,36.1397,-120.3601
1946,Михаил Иванович Глинка,Jota aragonesa / Hungarian Dance no. 1,classical,54.9453,31.1104
1946,Сергей Васильевич Рахманинов,Rhapsody on a Theme of Paganini,classical,62.0231,45.1816
1946,Muggsy Spanier,Love Is Just Around the Corner / Tin Roof Blues / Cherry,big band; jazz; dixieland; pop,41.8756,-87.6244
1946,Billie Holiday,For Dancers Only / What to Do / I Cover the Waterfront / The Same Old Story,big band; swing; jazz; pop,39.9527,-75.1635
1945,Bing Crosby,I Promise You / Medley from the Paramount picture “Here Is My Heart”,jazz; pop,47.2455,-122.4383
1945,Louis Armstrong,Sweet Georgia Brown / Shiek of Araby / Back O’ Town Blues,jazz; swing,29.9561,-90.0734
1945,Arturo Toscanini,Liebestod / Brünnhilde’s Immolation,classical,44.8015,10.328
1945,The Count Basie Orchestra,Apple Honey / Harvard Blues,big band; swing; jazz; pop,39.1001,-94.5781
1945,Ethel Merman,Why Do They Call a Private a Private? / Alec Templeton Impressions,pop,40.772,-73.9303
1945,The Nat King Cole Trio,It’s Only a Paper Moon / Sweet Lorraine / It’s a Sin to Tell a Lie / Oh Frenchy,jazz; pop,34.0537,-118.2428
1945,The Andrews Sisters,Lullaby of Broadway / Is You Is or Is You Ain’t Ma’ Baby / Some of These Days / How Ya Gonna Keep ’em Down on the Farm,jazz; pop; big band,44.9773,-93.2655
1945,Glenn Miller,I’ve Got a Heart Filled With Love for You Dear / Sleigh Ride in July / I Can’t Tell Why I Love You but I Do,jazz; pop; big band,40.739,-95.0371
1945,Mary Lou Williams,Memories of You / Lazy Bones / Roll ’em / Gjon Mili Jam Session,jazz; pop; swing,33.7545,-84.3898
1945,Josh White,Cottoneyed Joe / One Meat Ball / Baltimore Oriole / Hong Kong Blues,jazz; big band,34.8514,-82.3985
1945,Lena Horne,Ill Wind / Moanin’ Low / The Day After Forever / Don’t You Know I Care,jazz; pop; big band,40.6834,-73.9412
1945,Lily Pons,Song of India / I Love Thee / Neopolitan Love Song,classical,43.5375,6.4627
1945,Wolfgang Amadeus Mozart,Serenade for Orchestra / Tropical / El rancho grande,big band; latin jazz; jazz; classical,47.7981,13.0465
1945,Wolfgang Amadeus Mozart,Serenade for Orchestra,classical,47.7981,13.0465
1945,Bing Crosby,"Let’s Take the Long Way Home / Strange Music / After Awhile / Sweet Dreams, Sweetheart",jazz; pop,47.2455,-122.4383
1945,Bing Crosby,Down the Old Ox Road / Soon / Summertime / From the Land of the Sky Blue Water,pop,47.2455,-122.4383
1945,Risë Stevens,Sweetest Story Ever Told / Love Has Wings / Remember Me / Aria of the Drum Major,pop,40.7127,-74.006
1945,Perry Como,That Moon’s in My Heart / Wouldn’t It Be Nice / My Dreams Are Getting Better All the Time / One for My Baby,jazz; pop; big band,40.2588,-80.1867
1945,Woody Herman,Somebody Loves Me / Guess I’ll Hang My Tears Out to Dry / Candy,jazz; pop; swing,43.0386,-87.9091
1945,Frank Sinatra,What Makes the Sunset? / I Begged Her / Two Little Fishes and Five Loaves of Bread / Too‐Ra‐Loo‐Ra‐Loo‐Ral,pop,40.7433,-74.0324
1949,Peggy Lee,Someone Like You / You Was,pop,46.9105,-98.7084
1949,Dean Martin,Dreamy Old New England Moon,jazz; pop,40.3601,-80.6151
1949,Dean Martin,"Powder Your Face with Sunshine (Smile, Smile, Smile)",jazz; pop,40.3601,-80.6151
1945,Dick Haymes,Indiana / By the Old Corral / Don’t Blame Me / Corns for My Country,jazz; pop,-34.6096,-58.3888
1945,Jack Teagarden,If I Could Be With You One Hour Tonight / Sheik of Araby,jazz; big band,34.1513,-99.2861
1945,The Count Basie Orchestra,My Silent Love / The Mole / Taps Miller,jazz; swing,39.1001,-94.5781
1945,Glenn Miller,Holiday for Strings / Sleepy Lagoon / Hora Staccato,jazz; pop; big band,40.739,-95.0371
1945,Frankie Carle,Make Believe / I Want a Girl Just Like the Girl / It’s Dawn Again / Wooden Shoes,jazz; pop,41.824,-71.4128
1945,The Count Basie Orchestra,"Playhouse no. 2 Stomp / Sweet Sally / Zip, Zip, Zipper",jazz; big band,39.1001,-94.5781
1945,The Nat King Cole Trio,"Oh, Lady Be Good / If You Can’t Smile and Say Yes, Please Don’t Cry and Say No / A Pile O’ Cole",jazz,34.0537,-118.2428
1945,Eileen Farrell,Ave Maria / O Holy Night / Agnus Dei,pop; classical,41.7121,-72.2147
1945,Earl Wrightson,Rodger Young / Roll de Old Chariot Along / Pizzicato Polka,classical; polka,39.2909,-76.6108
1945,Bing Crosby,Silent Night / Adeste fidelis / Jingle Bells / White Christmas / I’ll Be Home for Christmas,pop,47.2455,-122.4383
1945,Maurice Ravel,Rapsodie espagnole,classical,43.3844,-1.6676
1945,Maurice Ravel,Rapsodie espagnole / Temptation,jazz; big band; classical,43.3844,-1.6676
1945,The Nat King Cole Trio,Any Old Time / Bring Another Drink / The Glow‐Worm / Anvil Chorus,jazz; big band,34.0537,-118.2428
1945,Duke Ellington and His Orchestra,I Never Felt This Way Before / Live and Love Tonight / The Story of Two Cigarettes / Cabaret,jazz; pop; big band,40.8079,-73.9455
1945,Art Tatum,Cocktails for Two / Liza / Sweet Lorraine / Hallelujah,jazz,41.6529,-83.5378
1945,The Andrews Sisters,Three Caballeros / Victory Polka / You Tell Me Your Dream / Cielito linda,pop; ballad,44.9773,-93.2655
1945,Ted Daffan,A Sentimental Gentlemen From Georgia / Is It True What They Say About Dixie / Bluest Blues / Look Who’s Talkin’,country; pop,34.0537,-118.2428
1945,Gioachino Rossini,La gazza ladra: Overture,classical,43.9098,12.9131
1945,Morton Downey,Rose of Tralee / It’s the Same Old Shillelgah / Grandfather’s Clock / The Lass With the Delicate Air,jazz; pop,41.4564,-72.8239
1945,Bing Crosby,Wait ’till the Sun Shines Nellie / In the Good Old Summer Time / Let Me Call You Sweetheart / For Me and My Gal,pop,47.2455,-122.4383
1945,Cyril Scott,Scott: Bygone Memories / Benjamin: Jamaican Rumba / Saint‐Saëns: The Swan,pop; classical,53.1673,-2.2929
1945,Lena Horne,I Want a Little Doggie / My Dreams Are Getting Better All the Time / (Yip Yip de Hootie) My Baby Said Yes,jazz; pop,40.6834,-73.9412
1945,The Count Basie Orchestra,Cross Your Heart / When the Quail Come Back to San Quentin / On the Upbeat,jazz; big band,39.1001,-94.5781
1945,Glenn Miller,Bye Bye Blues / Wang Wang Blues / Too Marvelous for Words,big band; swing; jazz; pop,40.739,-95.0371
1945,Bing Crosby,A Friend of Yours / That Sly Old Gentleman From Featherbed Lane / I Fall in Love Too Easily / I Can’t Believe That You’re in Love With Me,jazz; pop,47.2455,-122.4383
1945,Ernő Dohnányi,Ruralia Hungarica: Andante rubato / Voices of Spring,classical,48.1559,17.1314
1945,Muggsy Spanier,Let’s Fall in Love / Squeeze Me,jazz; pop; swing,41.8756,-87.6244
1945,Harry “The Hipster” Gibson,You Can Say That Again / Zoot Gibson Strides Again / Sylvia / Pollywolly Doodle,pop; folk,40.8467,-73.8786
1945,Louis Armstrong,"I Hope to Die If I Told a Lie / No, Baby, Nobody but You / I’m Confessin’ That I Love You",jazz; big band,29.9561,-90.0734
1945,Bob Crosby,Pack Up Your Troubles in Your Old Kit Bag / It Don’t Mean a Thing If It Ain’t Got That Swing,jazz; swing,47.6572,-117.4235
1945,Jo Stafford,Am I Blue / You Came Along (From Out of Nowhere),jazz,36.1397,-120.3601
1945,Georges Bizet,I pescatori de perle: Mi par d’udir ancora / Plaisir d’amour / Air vif,opera; pop; classical,48.8535,2.3484
1945,Сергей Сергеевич Прокофьев,Classical Symphony in D major,classical,49.5092,36.5696
1945,Glenn Miller,I Can’t Give You Anything but Love Baby / Little Brown Jug / I Can’t Get Started / Keep the Home Fires Burning,jazz; pop; big band,40.739,-95.0371
1945,Bing Crosby,"My Heart and I Decided / Too Romantic / All You Want to Do Is Dance / What More Can a Woman Do? / You Was Right, Baby",jazz; pop,47.2455,-122.4383
1941,Muddy Waters,Country Blues / I Be's Troubled,delta blues; blues,32.9715,-89.7348
1949,The Nat King Cole Trio,(All I Want for Christmas Is) My Two Front Teeth / The Christmas Song (Merry Christmas to You),pop,34.0537,-118.2428
1948,Muddy Waters,Gypsy Woman / Little Anna Mae,chicago blues; blues,32.9715,-89.7348
1942,Tommy McClennan,Deep Blue Sea Blues / It's a Cryin' Pity,blues,33.0751,-89.8545
1945,Lena Horne,How Long Has This Been Going On? / I’ll Be Around / You Always Hurt the One You Love / Paper Doll,jazz; pop; big band,40.6834,-73.9412
1945,Пётр Ильич Чайковский,Nutcracker Suite,classical,57.0525,53.9906
1945,Пётр Ильич Чайковский,Nutcracker Suite,classical,57.0525,53.9906
1945,Dinah Shore,Along the Navajo Trail / Someone to Watch Over Me / Close as Pages in a Book,jazz; big band,35.186,-86.1118
1945,Big Bill Broonzy,Salt Peanuts / I Feel So Good / Tell Me Baby,jazz; pop; blues; chicago blues,35.2049,-92.4479
1945,The Nat King Cole Trio,Candy / A Trio Grooves in Booklyn / Schubert’s Serenade / Toselli’s Serenade,jazz; pop; big band,34.0537,-118.2428
1945,Glenn Miller,The Army Air Corps Song / I Hear You Screamin’ / A Kiss Goodnight / Northwest Passage,jazz; pop; big band,40.739,-95.0371
1945,Ginny Simms,Cuddle Up a Little Closer / Bell Bottom Trousers / / Rosemary,big band; jazz; pop; blues; classical,29.4246,-98.4951
1945,Bob Crosby,When I Grow Too Old to Dream / Satchel‐Mouth Baby / Solid Potato Salad,big band; jazz; dixieland; pop,47.6572,-117.4235
1945,Muggsy Spanier,Jazz Me Blues / Dark Eyes / Wire Brush Stomp,big band; swing; jazz; dixieland,41.8756,-87.6244
1945,Morton Downey,Molly Malone / Don’t Apologize / Limehouse Blues,jazz; pop,41.4564,-72.8239
1945,George Gershwin,Gershwin Piano Concerto / Gershwin Piano Prelude,classical,40.6526,-73.9497
1945,Pearl Bailey,Sleepy Time Gal / Tired / Fifteen Years,jazz; pop; big band,36.9775,-76.4298
1945,Glenn Miller,St. Louis Blues / Dinah,jazz; swing,40.739,-95.0371
1945,Bing Crosby,Please Don’t Squeeza da Banana / I’ll Walk Alone / Medley From “Waikiki Wedding”,pop,47.2455,-122.4383
1945,Mildred Bailey,Downhearted Blues / Beyond the Blue Horizon,jazz; pop; big band,47.2234,-117.0709
1945,Lily Pons,Caro nome / Stormy Weather,jazz; pop; classical,43.5375,6.4627
1945,Red McKenzie,Can’t We Talk It Over / Almendra / Tra La La,big band; latin; vallenato; jazz,38.6254,-90.19
1945,Felix Mendelssohn,Fingal’s Cave,classical,53.5503,10.0007
1945,Jo Stafford,You’re My Thrill / I Found a Million Dollar Baby / Alone Together / When the Red Red Robin Comes Bob Bob Bobbin Along,jazz,36.1397,-120.3601
1945,Hot Lips Page,Screamin’ Boogie / Miss Martingale,jazz; big band,32.7763,-96.7969
1945,Burl Ives,Big Rock Candy Mountain / Blue Tail Fly / Old English Folk Songs,pop; folk; ballad,40.0797,-89.4337
1945,Giuseppe Verdi,The Last Rose of Summer / Don Carlos: Ella giammai m’ amo,classical,44.4614,9.8159
1946,Sheb Wooley,Oklahoma Honky‐Tonky Gal / I Can’t Live On Without You,country,35.2127,-99.8691
1949,Sheb Wooley,Texas Rose / Cherokee Waltz,country,35.2127,-99.8691
1945,Glenn Miller,"Songs My Mother Taught Me / Peggy, the Pin‐Up Girl / My Melancholy Baby",jazz; pop; big band,40.739,-95.0371
1945,Пётр Ильич Чайковский,1812 Overture,classical,57.0525,53.9906
1945,Pearl Bailey,He Didn’t Ask Me / The Quicker I Gets to Where I’m Goin’ / Cancel the Flowers / The Train Song,jazz; pop; big band,36.9775,-76.4298
1946,Tommy Dorsey,A Door Will Open / The Moment I Met You / Old Rob Roy,jazz; pop; big band,40.8204,-76.2011
1946,Kay Starr,Solitude / I Know That You Know / There’s a Lull in My Life / What Goes Up Must Come Down,jazz; pop; big band,34.4005,-97.0516
1946,Buddy Rich,That’s Rich / Tea for Two,jazz; pop; big band,40.6526,-73.9497
1946,Bing Crosby,Medley From “Pennies From Heaven” / I’ll Get By,jazz; pop; big band,47.2455,-122.4383
1946,Art Tatum,She’s Funny That Way / Gershwin Medley,jazz,41.6529,-83.5378
1946,Roy Eldridge,Night and Day / Sunrise on a Guinea Farm / Roy Meets Horn,jazz; big band,40.4407,-80.0026
1946,Ralph Vaughan Williams,Fantasia for Double String Orchestra / Overture to a Fairy Tale,classical,51.7644,-2.1881
1946,Pearl Bailey,Personality / Helen of Troy / China Boy,big band; swing; jazz; dixieland; pop,36.9775,-76.4298
1946,Игорь Фёдорович Стравинский,Stravinsky: Circus Polka / Purcell: Trumpet Tune and Air / Bach: Goldberg Variation no. 16,classical,59.9607,30.1587
1946,Ralph Vaughan Williams,Fantasia for Double String Orchestra / Enigma Variation no. 7,classical,51.7644,-2.1881
1946,The Benny Goodman Trio,I Want to Be Loved / Darktown Poker Club,jazz; pop; big band,41.8756,-87.6244
1946,Hoagy Carmichael,"Doctor, Lawyer, Indian Chief / I Had but Fifty Cents / She Lived Next Door to a Firehouse",pop,39.167,-86.5343
1947,Jan August,Mood Music / Misirlou,jazz; pop; big band,40.7127,-74.006
1947,Lennie Tristano,I Can’t Get Started / Night in Tunisia / Laura / Yesterdays,jazz,41.8756,-87.6244
1947,Пётр Ильич Чайковский,Souvenir of Florence,classical,57.0525,53.9906
1947,Игорь Фёдорович Стравинский,Excerpts From Petrouchka / Rainbow’s End,classical,59.9607,30.1587
1947,Дмитрий Дмитриевич Шостакович,Fourth Movement of Symphony no. 5,classical,59.9607,30.1587
